head_initial,head_initial_greek,word_form_head,word_form_dependent,word_form_head_greek,word_form_dependent_greek,pos_head,pos_dependent,pos_head_greek,pos_dependent_greek,rel_head,rel_head_greek,givenness_status,number_dependents,number_dependents_greek,mood_verb,mood_verb_greek,clause_type,clause_type_greek
True,,skamaiþ,sik,ἐπαισχυνθῇ,,verb,personal reflexive pronoun,verb,,relativa,relativa,,0,,indicative,subjunctive,relativa finita,relativa finita
True,,skamaiþ,sik,ἐπαισχυνθήσεται,,verb,personal reflexive pronoun,verb,,principale,principale,,0,,indicative,indicative,principale finita,principale finita
True,True,gasaiƕand,þiudinassu,ἴδωσιν,βασιλείαν,verb,common noun,verb,common noun,,,acc_gen,1,2.0,indicative,subjunctive,,
True,True,ustauh,ins,ἀναφέρει,αὐτοὺς,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,gawaurkjam,hlijans,ποιήσωμεν,σκηνάς,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,1,1.0,imperative,subjunctive,principale coordinata finita,principale coordinata finita
False,False,rodidedi,ƕa,ἀποκριθῇ,τί,verb,interrogative pronoun,verb,interrogative pronoun,subordinata completiva,subordinata completiva,info_unannotatable,0,0.0,optative,subjunctive,subordinata completiva finita,subordinata completiva finita
False,False,gaseƕun,ainohun,εἶδον,οὐδένα,verb,indefinite pronoun,verb,indefinite pronoun,principale,principale,non_spec,2,0.0,indicative,indicative,principale finita,principale finita
False,False,gaseƕun,þatei,εἶδον,ἃ,verb,relative pronoun,verb,relative pronoun,relativa oggettiva,relativa oggettiva,info_unannotatable,0,0.0,indicative,indicative,relativa oggettiva finita,relativa oggettiva finita
False,False,habaidedun,waurd,ἐκράτησαν,λόγον,verb,common noun,verb,common noun,principale,principale,old,1,1.0,indicative,indicative,principale finita,principale finita
True,True,frehun,ina,ἐπηρώτων,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,gaboteiþ,alla,ἀποκαθιστάνει,πάντα,verb,indefinite pronoun,verb,indefinite pronoun,principale,principale,quant,0,0.0,indicative,indicative,principale finita,principale finita
True,True,qiþa,izwis,λέγω,ὑμῖν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,gasaiƕandans,ina,ἰδόντες,αὐτὸν,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,inwitun,ina,ἠσπάζοντο,αὐτόν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,,frah,bokarjans,ἐπηρώτησεν,,verb,common noun,verb,,principale,principale,,1,,indicative,indicative,principale finita,principale finita
True,True,brahta,sunu,ἤνεγκα,υἱόν,verb,common noun,verb,common noun,principale,principale coordinata,new,1,2.0,indicative,indicative,principale finita,principale coordinata finita
True,True,habandan,ahman,ἔχοντα,πνεῦμα,verb,common noun,verb,common noun,open predication,open predication,new,1,1.0,participle,participle,open predication non finita,open predication non finita
False,False,gafahiþ,ina,καταλάβῃ,αὐτὸν,verb,personal pronoun,verb,personal pronoun,relativa,subordinata avverbiale,old,0,0.0,indicative,subjunctive,relativa finita,subordinata avverbiale finita
True,,gawairpiþ,ina,τρίζει,,verb,personal pronoun,verb,,principale coordinata,principale coordinata,,0,,indicative,indicative,principale coordinata finita,principale coordinata finita
True,,kriustiþ,tunþuns,,ὀδόντας,verb,common noun,,common noun,principale coordinata,,acc_inf,1,1.0,indicative,,principale coordinata finita,
True,False,usdreibeina,ina,ἐκβάλωσιν,αὐτὸ,verb,personal pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,old,0,0.0,optative,subjunctive,subordinata completiva finita,subordinata completiva finita
True,True,þulau,izwis,ἀνέξομαι,ὑμῶν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,optative,indicative,principale finita,principale finita
True,True,bairiþ,ina,φέρετε,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,imperative,imperative,principale finita,principale finita
True,True,brahtedun,ina,ἤνεγκαν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,gasaiƕands,ina,ἰδὼν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,tahida,ina,συνεσπάραξεν,αὐτόν,verb,personal pronoun,verb,personal pronoun,principale,principale coordinata,old,0,0.0,indicative,indicative,principale finita,principale coordinata finita
True,True,frah,attan,ἐπηρώτησεν,πατέρα,verb,common noun,verb,common noun,principale,principale,old,2,2.0,indicative,indicative,principale finita,principale finita
False,False,atwarp,ina,ἔβαλεν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,,tahjands,ina,σπαράξας,,verb,personal pronoun,verb,,open predication in coordinazione,open predication in coordinazione,,0,,participle,participle,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,undgreipands,ina,κρατήσας,αὐτοῦ,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,urraisida,ina,ἤγειρεν,αὐτόν,verb,personal pronoun,verb,personal pronoun,principale,principale coordinata,old,0,0.0,indicative,indicative,principale finita,principale coordinata finita
True,True,frehun,ina,ἐπηρώτων,αὐτόν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,usdreiban,þana,ἐκβαλεῖν,αὐτό,verb,demonstrative pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,laisida,siponjans,ἐδίδασκεν,μαθητὰς,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,1,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,fraihnan,ina,ἐπερωτῆσαι,αὐτὸν,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,frah,ins,ἐπηρώτα,αὐτούς,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
False,False,mitodeduþ,ƕa,διελογίζεσθε,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,non_spec,0,0.0,indicative,indicative,principale finita,principale finita
True,True,nimands,barn,λαβὼν,παιδίον,verb,common noun,verb,common noun,open predication,open predication,new,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,gasatida,ita,ἔστησεν,αὐτὸ,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,nimands,ita,ἐναγκαλισάμενος,αὐτὸ,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
False,False,andnimiþ,mik,δέχεται,ἐμὲ,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
False,False,andnimiþ,mik,δέχηται,ἐμὲ,verb,personal pronoun,verb,personal pronoun,relativa,relativa soggettiva,old,0,0.0,indicative,subjunctive,relativa finita,relativa soggettiva finita
True,True,sandjandan,mik,ἀποστείλαντά,με,verb,personal pronoun,verb,personal pronoun,relativa oggettiva coordinata,relativa oggettiva coordinata,old,0,0.0,participle,participle,relativa oggettiva coordinata non finita,relativa oggettiva coordinata non finita
True,True,seƕum,sumana,εἴδομέν,τινα,verb,indefinite pronoun,verb,indefinite pronoun,principale coordinata,principale coordinata,new,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,usdreibandan,unhulþons,ἐκβάλλοντα,δαιμόνια,verb,common noun,verb,common noun,open predication,open predication,non_spec,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,laisteiþ,unsis,ἀκολουθεῖ,ἡμῖν,verb,personal pronoun,verb,personal pronoun,relativa,relativa,old,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,laisteiþ,unsis,ἠκολούθει,ἡμῖν,verb,personal pronoun,verb,personal pronoun,,,old,0,0.0,indicative,indicative,,
True,True,taujiþ,maht,ποιήσει,δύναμιν,verb,common noun,verb,common noun,relativa coordinata,relativa coordinata,non_spec,0,0.0,indicative,indicative,relativa coordinata finita,relativa coordinata finita
True,True,gadragkjai,izwis,ποτίσῃ,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,relativa soggettiva,relativa soggettiva,old,0,0.0,optative,subjunctive,relativa soggettiva finita,relativa soggettiva finita
True,True,marzjai,þuk,σκανδαλίσῃ,σε,verb,personal pronoun,verb,personal pronoun,,,kind,0,0.0,optative,subjunctive,,
True,True,afmait,þo,ἀπόκοψον,αὐτήν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,0,0.0,imperative,imperative,principale finita,principale finita
False,False,habandin,handuns,ἔχοντα,χεῖρας,verb,common noun,verb,common noun,open predication,open predication,acc_inf,1,2.0,participle,participle,open predication non finita,open predication non finita
True,True,marzjai,þuk,σκανδαλίζῃ,σε,verb,personal pronoun,verb,personal pronoun,,,old,0,0.0,optative,subjunctive,,
True,True,afmait,ina,ἀπόκοψον,αὐτόν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,imperative,imperative,principale finita,principale finita
False,False,habandin,fotuns,ἔχοντα,πόδας,verb,common noun,verb,common noun,open predication,open predication,acc_inf,1,2.0,participle,participle,open predication non finita,open predication non finita
True,True,marzjai,þuk,σκανδαλίζῃ,σε,verb,personal pronoun,verb,personal pronoun,,,old,0,0.0,optative,subjunctive,,
False,False,habandin,augona,ἔχοντα,ὀφθαλμοὺς,verb,common noun,verb,common noun,open predication,open predication,acc_inf,1,1.0,participle,participle,open predication non finita,open predication non finita
True,True,habaiþ,salt,ἔχετε,ἅλα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,0,0.0,optative,imperative,principale coordinata finita,principale coordinata finita
True,True,laisida,ins,ἐδίδασκεν,αὐτούς,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,frehun,ina,ἐπηρώτων,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
